_id	model.x	model.y	lemma	newspaper	country	formality	_cws.model	_ctxt.model
fluit/noun/algemeen_dagblad_19990120_95/604	-5.6643225484861	62.4729312587688	fluit	algemeen_dagblad	Netherlands	popular	harp/noun;	<small>ze met het Nationaal Jeugdorkest het Concert voor harp en</small> ze met het Nationaal Jeugdorkest het Concert voor <u>harp</u><sup>7.79</sup> en <span class='target'>fluit</span> van Mozart . <small>van Mozart .</small>
fluit/noun/algemeen_dagblad_19990206_97/220	-8.08240919386708	46.2391652268581	fluit	algemeen_dagblad	Netherlands	popular	combinatie/noun;speel/verb;viool/noun	<small>: een geraffineerde combinatie van Ierse folk - Andrea speelt</small> : een geraffineerde <u>combinatie</u><sup>2.339</sup> van Ierse folk - Andrea <u>speelt</u><sup>2.048</sup> <span class='target'>fluit</span> , en haar zus Sharon <u>viool</u><sup>6.254</sup> - en gladde popmuziek <small>, en haar zus Sharon viool - en gladde popmuziek</small>
fluit/noun/algemeen_dagblad_19990416_134/349	-5.15419910738522	21.0523885136923	fluit	algemeen_dagblad	Netherlands	popular	blaas/verb;	<small>Om 6 over 3 blies Ray Lewis gisteren op zijn</small> Om 6 over 3 <u>blies</u><sup>5.115</sup> Ray Lewis gisteren op zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_19990416_134/84	-5.60707758860877	20.7926995459585	fluit	algemeen_dagblad	Netherlands	popular	blaas/verb;	<small>Om 6 over 3 blies referee Ray Lewis op zijn</small> Om 6 over 3 <u>blies</u><sup>5.115</sup> referee Ray Lewis op zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_19990422_89/162	-7.67282852666805	53.542694537044	fluit	algemeen_dagblad	Netherlands	popular	;klarinet/noun	<small>en files , pêle-mêle is met de snelle loopjes van</small> en files , pêle-mêle is met de snelle loopjes van <span class='target'>fluit</span> en <u>klarinet</u><sup>7.839</sup> verwant aan het idioom van Dutilleux ' . <small>en klarinet verwant aan het idioom van Dutilleux ' .</small>
fluit/noun/algemeen_dagblad_19990507_147/141	-8.88902488856893	37.5564982719754	fluit	algemeen_dagblad	Netherlands	popular	combinatie/noun;elektronica/noun	<small>Die combinatie van authentieke</small> Die <u>combinatie</u><sup>2.339</sup> van authentieke <span class='target'>fluit</span> en snaar- en percussie-instrumenten met high tech <u>elektronica</u><sup>4.325</sup> maken One <small>en snaar- en percussie-instrumenten met high tech elektronica maken One</small>
fluit/noun/algemeen_dagblad_19990510_157/64	-5.98675598175511	61.8507162295303	fluit	algemeen_dagblad	Netherlands	popular	;harp/noun;orkest/noun	<small>met een licht werk , Mozarts Concert in C voor</small> met een licht werk , Mozarts Concert in C voor <span class='target'>fluit</span> , <u>harp</u><sup>7.79</sup> en <u>orkest</u><sup>3.667</sup> . <small>, harp en orkest .</small>
fluit/noun/algemeen_dagblad_19990527_137/696	-4.34360128447527	50.64060146441	fluit	algemeen_dagblad	Netherlands	popular	;saxofoon/noun;speel/verb	<small>Als kind leerde Jimi Tenor</small> Als kind leerde Jimi Tenor <span class='target'>fluit</span> en <u>saxofoon</u><sup>6.684</sup> <u>spelen</u><sup>2.048</sup> . <small>en saxofoon spelen .</small>
fluit/noun/algemeen_dagblad_19990531_105/178	-27.6697155696544	-27.0253995894766	fluit	algemeen_dagblad	Netherlands	popular	;hand/noun	<small>Want Mouidi , die op haar 17e jaar de</small> Want Mouidi , die op haar 17e jaar de <span class='target'>fluit</span> ter <u>hand</u><sup>1.482</sup> nam , heeft in Zwitserland al meer records <small>ter hand nam , heeft in Zwitserland al meer records</small>
fluit/noun/algemeen_dagblad_19990601_125/176	-11.5287292799945	54.1355112110227	fluit	algemeen_dagblad	Netherlands	popular	sonate/noun;hobo/noun;klarinet/noun;trio/noun	<small>Het programmaboekje vermeldt de sonates voor</small> Het programmaboekje vermeldt de <u>sonates</u><sup>5.807</sup> voor <span class='target'>fluit</span> , <u>hobo</u><sup>8.251</sup> en <u>klarinet</u><sup>7.839</sup> , het <u>trio</u><sup>3.313</sup> voor <u>hobo</u><sup>8.251</sup> , <small>, hobo en klarinet , het trio voor hobo ,</small>
fluit/noun/algemeen_dagblad_19990614_57/174	-5.93396098169346	20.381865425482	fluit	algemeen_dagblad	Netherlands	popular	blaas/verb;scheidsrechter/noun;	<small>half drie blies scheidsrechter Gerritsen voor het eerst op zijn</small> half drie <u>blies</u><sup>5.115</sup> <u>scheidsrechter</u><sup>3.722</sup> Gerritsen voor het eerst op zijn <span class='target'>fluit</span> ; krap een half uur en 34 fluitsignalen later was <small>; krap een half uur en 34 fluitsignalen later was</small>
fluit/noun/algemeen_dagblad_19990707_124/189	-5.34635210524203	20.8051978697897	fluit	algemeen_dagblad	Netherlands	popular	;blaas/verb	<small>ze ánders dit moment uitkiezen om zo viriel op hun</small> ze ánders dit moment uitkiezen om zo viriel op hun <span class='target'>fluit</span> te <u>blazen</u><sup>5.115</sup> . <small>te blazen .</small>
fluit/noun/algemeen_dagblad_19990812_58/158	-2.56673644773766	53.1002310577378	fluit	algemeen_dagblad	Netherlands	popular	trompet/noun;	<small>klankkleur en heeft doorgaans een instrumentennaam ( bijvoorbeeld trompet of</small> klankkleur en heeft doorgaans een instrumentennaam ( bijvoorbeeld <u>trompet</u><sup>6.344</sup> of <span class='target'>fluit</span> ) . <small>) .</small>
fluit/noun/algemeen_dagblad_19990827_105/330	11.9734928265459	37.9565184696882	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;	<small>Als jong meisje uit het Twentse Wierden speelde zij</small> Als jong meisje uit het Twentse Wierden <u>speelde</u><sup>2.048</sup> zij <span class='target'>fluit</span> in het plaatselijke harmonie-orkest . <small>in het plaatselijke harmonie-orkest .</small>
fluit/noun/algemeen_dagblad_19990827_105/631	9.87337081159523	40.162676817673	fluit	algemeen_dagblad	Netherlands	popular	zing/verb;	<small>Omdat het zingen me makkelijker afging dan de</small> Omdat het <u>zingen</u><sup>2.204</sup> me makkelijker afging dan de <span class='target'>fluit</span> , denk ik . " <small>, denk ik . "</small>
fluit/noun/algemeen_dagblad_19990827_106/321	-10.2797565891568	40.2910362203331	fluit	algemeen_dagblad	Netherlands	popular	studeer/verb;piano/noun;studeer/verb;muziek/noun	<small>een blauwe maandag rechten studeren , de sociale academie en</small> een blauwe maandag rechten <u>studeren</u><sup>2.857</sup> , de sociale academie en <span class='target'>fluit</span> en <u>piano</u><sup>5.575</sup> <u>studeren</u><sup>2.857</sup> , ging hij de <u>muziek</u><sup>1.743</sup> in . <small>en piano studeren , ging hij de muziek in .</small>
fluit/noun/algemeen_dagblad_19991030_189/224	-14.1426372605214	30.3939894709074	fluit	algemeen_dagblad	Netherlands	popular	klank/noun;trommel/noun;	<small>Mysterieuze en indringende klanken van trommels en</small> Mysterieuze en indringende <u>klanken</u><sup>3.638</sup> van <u>trommels</u><sup>6.711</sup> en <span class='target'>fluiten</span> overstemmen het hectische lawaai van het vertrek . <small>overstemmen het hectische lawaai van het vertrek .</small>
fluit/noun/algemeen_dagblad_19991030_189/711	-14.1426502224983	30.3940267341153	fluit	algemeen_dagblad	Netherlands	popular	klank/noun;trommel/noun;	<small>De zich herhalende klanken van trommels en</small> De zich herhalende <u>klanken</u><sup>3.638</sup> van <u>trommels</u><sup>6.711</sup> en <span class='target'>fluiten</span> geven hun kracht om de heilige plek te bereiken . <small>geven hun kracht om de heilige plek te bereiken .</small>
fluit/noun/algemeen_dagblad_19991113_88/227	-9.21137105212106	13.5359152984855	fluit	algemeen_dagblad	Netherlands	popular	scheidsrechter/noun;	<small>meestal niet eens de actie gezien waar de scheidsrechter voor</small> meestal niet eens de actie gezien waar de <u>scheidsrechter</u><sup>3.722</sup> voor <span class='target'>fluit</span> , maar wel de (re)actie van trainer en spelers . <small>, maar wel de (re)actie van trainer en spelers .</small>
fluit/noun/algemeen_dagblad_19991118_54/48	-6.15944065454764	62.0692828489755	fluit	algemeen_dagblad	Netherlands	popular	concert/noun;harp/noun	<small>Verder ook Mozarts concert voor</small> Verder ook Mozarts <u>concert</u><sup>2.2</sup> voor <span class='target'>fluit</span> en <u>harp</u><sup>7.79</sup> en Les éléments uit 1733 van Rebel . <small>en harp en Les éléments uit 1733 van Rebel .</small>
fluit/noun/algemeen_dagblad_19991127_52/876	5.4066753297467	39.2194066856252	fluit	algemeen_dagblad	Netherlands	popular	concert/noun;muzikant/noun;	<small>Vóór een concert stemt een muzikant zijn</small> Vóór een <u>concert</u><sup>2.2</sup> stemt een <u>muzikant</u><sup>2.664</sup> zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_19991204_139/1295	2.14909016231077	27.5084812453689	fluit	algemeen_dagblad	Netherlands	popular	hoor/verb;stem/noun;	<small>Ik hoor stemmen en</small> Ik <u>hoor</u><sup>1.375</sup> <u>stemmen</u><sup>1.66</sup> en <span class='target'>fluiten</span> en een gestaag geroezemoes dat ritmisch ondersteund wordt door een <small>en een gestaag geroezemoes dat ritmisch ondersteund wordt door een</small>
fluit/noun/algemeen_dagblad_19991228_15/305	5.4066677746022	39.2194124842179	fluit	algemeen_dagblad	Netherlands	popular	concert/noun;muzikant/noun;	<small>8 Vóór een concert stemt een muzikant zijn</small> 8 Vóór een <u>concert</u><sup>2.2</sup> stemt een <u>muzikant</u><sup>2.664</sup> zijn <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20000307_54/164	9.87336922664973	40.1626501243815	fluit	algemeen_dagblad	Netherlands	popular	zing/verb;	<small>In Strands zingt een</small> In Strands <u>zingt</u><sup>2.204</sup> een <span class='target'>fluit</span> als een onvervalste veldleeuwerik . <small>als een onvervalste veldleeuwerik .</small>
fluit/noun/algemeen_dagblad_20000327_64/186	-5.4152833246841	32.2033421748269	fluit	algemeen_dagblad	Netherlands	popular	;bespeel/verb;klink/verb	<small>Nu eens wordt alleen het mondstuk van een</small> Nu eens wordt alleen het mondstuk van een <span class='target'>fluit</span> <u>bespeeld</u><sup>5.133</sup> , dan weer <u>klinkt</u><sup>2.705</sup> wolvengehuil van tuba's met halfingedrukte <small>bespeeld , dan weer klinkt wolvengehuil van tuba's met halfingedrukte</small>
fluit/noun/algemeen_dagblad_20000425_69/50	-5.57286991947181	32.2042188486847	fluit	algemeen_dagblad	Netherlands	popular	bespeel/verb;	<small>Australië zijn didgeridoo bespeelde : " Het was een soort</small> Australië zijn didgeridoo <u>bespeelde</u><sup>5.133</sup> : " Het was een soort <span class='target'>fluit</span> zonder gaatjes . <small>zonder gaatjes .</small>
fluit/noun/algemeen_dagblad_20000425_69/65	3.98102160985283	33.1194798151094	fluit	algemeen_dagblad	Netherlands	popular	;klink/verb	<small>Ik vond het wel mooi , maar een echte</small> Ik vond het wel mooi , maar een echte <span class='target'>fluit</span> <u>klinkt</u><sup>2.705</sup> toch mooier . " <small>klinkt toch mooier . "</small>
fluit/noun/algemeen_dagblad_20000517_55/303	-5.37556802936574	40.4689566167845	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;gitaar/noun;	<small>Marieke speelt gitaar en Irene</small> Marieke <u>speelt</u><sup>2.048</sup> <u>gitaar</u><sup>5.255</sup> en Irene <span class='target'>fluit</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20000609_2/101	-3.44859248341102	43.0489614239538	fluit	algemeen_dagblad	Netherlands	popular	trompet/noun;percussie/noun;piano/noun	<small>verzamelde de dj weer een groep jazzmusici op trompet ,</small> verzamelde de dj weer een groep jazzmusici op <u>trompet</u><sup>6.344</sup> , <span class='target'>fluit</span> , <u>percussie</u><sup>6.111</sup> en <u>piano</u><sup>5.575</sup> voor zijn volgende kruisbestuiving . <small>, percussie en piano voor zijn volgende kruisbestuiving .</small>
fluit/noun/algemeen_dagblad_20000609_2/182	-2.12373992162005	42.8594895432522	fluit	algemeen_dagblad	Netherlands	popular	;percussie/noun	<small></small>  <span class='target'>Fluit</span> en <u>percussie</u><sup>6.111</sup> brengen ook een latin-achtige sfeer . <small>en percussie brengen ook een latin-achtige sfeer .</small>
fluit/noun/algemeen_dagblad_20000624_193/117	7.64248311777169	19.149271607524	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>Hij viel op door zijn ` mannelijke ' manier van</small> Hij viel op door zijn ` mannelijke ' <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> . <small>.</small>
fluit/noun/algemeen_dagblad_20000720_30/16	1.47624595291284	23.2891336559205	fluit	algemeen_dagblad	Netherlands	popular	;magisch/adj	<small>Moderne Kunst Arnhem heeft het olieverfschilderij Stilleven met flesjes en</small> Moderne Kunst Arnhem heeft het olieverfschilderij Stilleven met flesjes en <span class='target'>fluit</span> van ( <u>magisch</u><sup>3.578</sup> ) realist Dick Ket ( 1902-1940 ) <small>van ( magisch ) realist Dick Ket ( 1902-1940 )</small>
fluit/noun/algemeen_dagblad_20000826_5/65	7.64249662293232	19.1493029138869	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>manier van</small> <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> spreekt een winnaar wel eens aan <small>spreekt een winnaar wel eens aan</small>
fluit/noun/algemeen_dagblad_20000909_88/254	1.61605957315788	33.1605002168917	fluit	algemeen_dagblad	Netherlands	popular	klank/noun;klink/verb	<small>Terwijl licht hallucinerende klanken van de didgeridoo ( een soort</small> Terwijl licht hallucinerende <u>klanken</u><sup>3.638</sup> van de didgeridoo ( een soort <span class='target'>fluit</span> ) door de ruimte <u>klinken</u><sup>2.705</sup> , vertelt Alanna Rose over <small>) door de ruimte klinken , vertelt Alanna Rose over</small>
fluit/noun/algemeen_dagblad_20001010_51/63	-10.3137641106944	41.4199800478793	fluit	algemeen_dagblad	Netherlands	popular	speel/verb;piano/noun	<small>Vijf jaar geleden speelde Pameijer de Sonate voor</small> Vijf jaar geleden <u>speelde</u><sup>2.048</sup> Pameijer de Sonate voor <span class='target'>fluit</span> en <u>piano</u><sup>5.575</sup> van de joodse Leo Smit ( 1900-1943 ) <small>en piano van de joodse Leo Smit ( 1900-1943 )</small>
fluit/noun/algemeen_dagblad_20001019_120/514	-1.37897686296679	50.8778346020984	fluit	algemeen_dagblad	Netherlands	popular	;sax/noun;trompet/noun	<small>Willem Breuker ( rieten ) , Alex Coke (</small> Willem Breuker ( rieten ) , Alex Coke ( <span class='target'>fluit</span> , <u>sax</u><sup>7.242</sup> ) , Eric Vloeimans ( <u>trompet</u><sup>6.344</sup> ) , <small>, sax ) , Eric Vloeimans ( trompet ) ,</small>
fluit/noun/algemeen_dagblad_20001021_170/96	5.00822071195159	29.2843827525201	fluit	algemeen_dagblad	Netherlands	popular	toon/noun;	<small>Op de lage tonen van zijn</small> Op de lage <u>tonen</u><sup>2.849</sup> van zijn <span class='target'>fluit</span> komt in plaats van een elegant wiegende cobra , een <small>komt in plaats van een elegant wiegende cobra , een</small>
fluit/noun/algemeen_dagblad_20001214_132/61	-10.7220548322408	35.731052466205	fluit	algemeen_dagblad	Netherlands	popular	orkest/noun;	<small>orkest brengt Bachs Tweede Orkestsuite ( met Jo Hagen ,</small> <u>orkest</u><sup>3.667</sup> brengt Bachs Tweede Orkestsuite ( met Jo Hagen , <span class='target'>fluit</span> ) en de zelden uitgevoerde Missa Brevis in G. Daarna <small>) en de zelden uitgevoerde Missa Brevis in G. Daarna</small>
fluit/noun/algemeen_dagblad_20001216_143/2087	3.53210466387416	42.3665541525446	fluit	algemeen_dagblad	Netherlands	popular	;deun_DIM/noun	<small>achter de lange tafel in zijn ruim bemeten vergader kamer</small> achter de lange tafel in zijn ruim bemeten vergader kamer <span class='target'>fluit</span> Rieu een lichtvoetig <u>deuntje</u><sup>4.889</sup> . <small>Rieu een lichtvoetig deuntje .</small>
fluit/noun/algemeen_dagblad_20010108_1/47	7.64248307791144	19.1492743888165	fluit	algemeen_dagblad	Netherlands	popular	manier/noun;	<small>hij zich had opgewonden over de ` inconsequente manier van</small> hij zich had opgewonden over de ` inconsequente <u>manier</u><sup>1.752</sup> van <span class='target'>fluiten</span> ' van de arbiters . <small>' van de arbiters .</small>
